start_ship,end_ship,path_length,total_distance,complete_path
135c,F7C Hornet Mk II,2,2.0,135c -> F7C Hornet Mk II
135c,F7C-M Super Hornet,2,2.449489742783178,135c -> F7C-M Super Hornet
135c,F7C-R Hornet Tracker,2,2.0,135c -> F7C-R Hornet Tracker
135c,F7C-R Hornet Tracker Mk II,2,2.0,135c -> F7C-R Hornet Tracker Mk II
135c,F7C-S Hornet Ghost,2,2.0,135c -> F7C-S Hornet Ghost
135c,F7C-S Hornet Ghost Mk II,2,2.0,135c -> F7C-S Hornet Ghost Mk II
135c,F8C Lightning,2,2.0,135c -> F8C Lightning
135c,Freelancer,2,2.5495097567963922,135c -> Freelancer
135c,Freelancer DUR,2,2.5495097567963922,135c -> Freelancer DUR
135c,Freelancer MAX,2,2.5495097567963922,135c -> Freelancer MAX
135c,Freelancer MIS,2,2.5495097567963922,135c -> Freelancer MIS
135c,Fury,2,2.0,135c -> Fury
135c,Fury LX,2,2.0,135c -> Fury LX
135c,Fury MX,2,2.0,135c -> Fury MX
135c,G12,2,2.449489742783178,135c -> G12
135c,G12a,2,2.449489742783178,135c -> G12a
135c,G12r,2,2.449489742783178,135c -> G12r
135c,Galaxy,2,2.581988897471611,135c -> Galaxy
135c,Genesis,2,2.7838821814150108,135c -> Genesis
135c,Gladiator,2,2.449489742783178,135c -> Gladiator
135c,Gladius,2,2.0,135c -> Gladius
135c,Glaive,2,2.0,135c -> Glaive
135c,Guardian,2,2.0,135c -> Guardian
135c,Guardian QI,2,2.0,135c -> Guardian QI
135c,Hammerhead,2,2.6034165586355513,135c -> Hammerhead
135c,Hawk,2,2.0,135c -> Hawk
135c,Herald,2,2.0,135c -> Herald
135c,HoverQuad,2,2.0,135c -> HoverQuad
135c,Hull A,2,2.0,135c -> Hull A
135c,Hull B,2,2.23606797749979,135c -> Hull B
135c,Hull C,2,2.5495097567963922,135c -> Hull C
135c,Hull D,2,2.756809750418044,135c -> Hull D
135c,Hull E,2,2.756809750418044,135c -> Hull E
135c,Hurricane,2,2.449489742783178,135c -> Hurricane
135c,Idris-M,2,2.815771906346718,135c -> Idris-M
135c,Idris-P,2,2.815771906346718,135c -> Idris-P
135c,Intrepid,2,2.0,135c -> Intrepid
135c,Ironclad,2,2.7688746209726918,135c -> Ironclad
135c,Ironclad Assault,2,2.7688746209726918,135c -> Ironclad Assault
135c,Javelin,2,2.8240042492885875,135c -> Javelin
135c,Khartu-Al,2,2.0,135c -> Khartu-Al
135c,Kraken,2,2.792848008753788,135c -> Kraken
135c,Kraken Privateer,2,2.792848008753788,135c -> Kraken Privateer
135c,Legionnaire,2,2.6457513110645907,135c -> Legionnaire
135c,Liberator,2,2.6457513110645907,135c -> Liberator
135c,Lynx,2,2.449489742783178,135c -> Lynx
135c,M2 Hercules,2,2.516611478423583,135c -> M2 Hercules
135c,M50,2,1.7320508075688772,135c -> M50
135c,Mantis,2,2.0,135c -> Mantis
135c,Merchantman,2,2.7838821814150108,135c -> Merchantman
135c,Mercury,2,2.309401076758503,135c -> Mercury
135c,MOLE,2,2.5495097567963922,135c -> MOLE
135c,MPUV Cargo,2,2.0,135c -> MPUV Cargo
135c,MPUV Personnel,2,2.0,135c -> MPUV Personnel
135c,MPUV Tractor,2,2.0,135c -> MPUV Tractor
135c,Mule,2,2.0,135c -> Mule
135c,Mustang Alpha,2,1.7320508075688772,135c -> Mustang Alpha
135c,Mustang Beta,2,2.0,135c -> Mustang Beta
135c,Mustang Delta,2,2.0,135c -> Mustang Delta
135c,Mustang Gamma,2,2.0,135c -> Mustang Gamma
135c,Mustang Omega,2,2.0,135c -> Mustang Omega
135c,Nautilus,2,2.7838821814150108,135c -> Nautilus
135c,Nomad,2,1.4142135623730951,135c -> Nomad
135c,Nova,2,2.516611478423583,135c -> Nova
135c,Nox,2,2.0,135c -> Nox
135c,Odyssey,2,2.23606797749979,135c -> Odyssey
135c,Orion,2,2.7774602993176543,135c -> Orion
135c,P-52 Merlin,2,2.0,135c -> P-52 Merlin
135c,P-72 Archimedes,2,2.0,135c -> P-72 Archimedes
135c,Paladin,2,2.7386127875258306,135c -> Paladin
135c,Perseus,2,2.7688746209726918,135c -> Perseus
135c,Pioneer,2,2.598076211353316,135c -> Pioneer
135c,Polaris,2,2.614064523559687,135c -> Polaris
135c,Prospector,2,2.0,135c -> Prospector
135c,Prowler,2,2.23606797749979,135c -> Prowler
135c,PTV,2,2.449489742783178,135c -> PTV
135c,Pulse,2,2.0,135c -> Pulse
135c,Pulse LX,2,2.0,135c -> Pulse LX
135c,RAFT,2,2.449489742783178,135c -> RAFT
135c,Railen,2,2.7386127875258306,135c -> Railen
135c,Ranger CV,2,2.23606797749979,135c -> Ranger CV
135c,Ranger RC,2,2.23606797749979,135c -> Ranger RC
135c,Ranger TR,2,2.23606797749979,135c -> Ranger TR
135c,Razor,2,2.0,135c -> Razor
135c,Razor EX,2,2.0,135c -> Razor EX
135c,Razor LX,2,2.0,135c -> Razor LX
135c,Reclaimer,2,2.569046515733026,135c -> Reclaimer
135c,Redeemer,2,2.5495097567963922,135c -> Redeemer
135c,Reliant Kore,2,2.0,135c -> Reliant Kore
135c,Reliant Mako,2,2.449489742783178,135c -> Reliant Mako
135c,Reliant Sen,2,2.449489742783178,135c -> Reliant Sen
135c,Reliant Tana,2,2.449489742783178,135c -> Reliant Tana
135c,Retaliator,2,2.591193878173865,135c -> Retaliator
135c,ROC,2,1.7320508075688772,135c -> ROC
135c,ROC-DS,2,2.449489742783178,135c -> ROC-DS
135c,Sabre,2,2.0,135c -> Sabre
135c,Sabre Firebird,2,2.0,135c -> Sabre Firebird
135c,Sabre Peregrine,2,2.0,135c -> Sabre Peregrine
135c,Sabre Raven,2,2.0,135c -> Sabre Raven
135c,San'tok.yāi,2,2.0,135c -> San'tok.yāi
135c,Scorpius,2,2.449489742783178,135c -> Scorpius
135c,Scorpius Antares,2,2.449489742783178,135c -> Scorpius Antares
135c,Scythe,2,2.0,135c -> Scythe
135c,Spartan,2,2.0,135c -> Spartan
135c,SRV,2,2.0,135c -> SRV
135c,Starfarer,2,2.591193878173865,135c -> Starfarer
135c,Starfarer Gemini,2,2.581988897471611,135c -> Starfarer Gemini
135c,Starlancer MAX,2,2.5495097567963922,135c -> Starlancer MAX
135c,Starlancer TAC,2,2.7688746209726918,135c -> Starlancer TAC
135c,Storm,2,2.0,135c -> Storm
135c,Storm AA,2,2.0,135c -> Storm AA
135c,STV,2,2.449489742783178,135c -> STV
135c,Talon,2,2.0,135c -> Talon
135c,Ursa,2,2.516611478423583,135c -> Ursa
135c,Talon Shrike,2,1.7320508075688772,135c -> Talon Shrike
135c,Terrapin,2,2.0,135c -> Terrapin
135c,Terrapin Medic,2,2.0,135c -> Terrapin Medic
135c,Ursa,2,2.516611478423583,135c -> Ursa
135c,Ursa Medivac,2,2.516611478423583,135c -> Ursa Medivac
135c,Valkyrie,2,2.569046515733026,135c -> Valkyrie
135c,Vanguard Harbinger,2,2.449489742783178,135c -> Vanguard Harbinger
135c,Vanguard Hoplite,2,2.449489742783178,135c -> Vanguard Hoplite
135c,Vanguard Sentinel,2,2.449489742783178,135c -> Vanguard Sentinel
135c,Vanguard Warden,2,2.449489742783178,135c -> Vanguard Warden
135c,Vulcan,2,2.516611478423583,135c -> Vulcan
135c,Vulture,2,2.0,135c -> Vulture
135c,X1,2,1.7320508075688772,135c -> X1
135c,X1 Force,2,1.7320508075688772,135c -> X1 Force
135c,X1 Velocity,2,1.7320508075688772,135c -> X1 Velocity
135c,Zeus CL Mk II,2,2.516611478423583,135c -> Zeus CL Mk II
135c,Zeus ES Mk II,2,2.516611478423583,135c -> Zeus ES Mk II
300i,100i,2,1.4142135623730951,300i -> 100i
300i,125a,2,1.4142135623730951,300i -> 125a
300i,135c,2,1.4142135623730951,300i -> 135c
300i,300i,1,0.0,300i
300i,315p,2,1.4142135623730951,300i -> 315p
300i,325a,2,1.4142135623730951,300i -> 325a
300i,350r,2,1.4142135623730951,300i -> 350r
300i,400i,2,2.309401076758503,300i -> 400i
300i,600i Explorer,2,2.3664319132398464,300i -> 600i Explorer
300i,600i Touring,2,2.3664319132398464,300i -> 600i Touring
300i,85X,2,2.23606797749979,300i -> 85X
300i,890 Jump,2,2.3979157616563596,300i -> 890 Jump
300i,A1 Spirit,2,2.449489742783178,300i -> A1 Spirit
300i,A2 Hercules,2,2.598076211353316,300i -> A2 Hercules
300i,Apollo Medivac,2,2.6457513110645907,300i -> Apollo Medivac
300i,Apollo Triage,2,2.6457513110645907,300i -> Apollo Triage
300i,Ares Star Fighter Inferno,2,2.0,300i -> Ares Star Fighter Inferno
300i,Ares Star Fighter Ion,2,2.0,300i -> Ares Star Fighter Ion
300i,Arrastra,2,2.756809750418044,300i -> Arrastra
300i,Arrow,2,2.0,300i -> Arrow
300i,ATLS,2,2.0,300i -> ATLS
300i,Aurora CL,2,1.7320508075688772,300i -> Aurora CL
300i,Aurora ES,2,1.4142135623730951,300i -> Aurora ES
300i,Aurora LN,2,1.7320508075688772,300i -> Aurora LN
300i,Aurora LX,2,1.7320508075688772,300i -> Aurora LX
300i,Aurora MR,2,1.7320508075688772,300i -> Aurora MR
300i,Avenger Stalker,2,2.0,300i -> Avenger Stalker
300i,Avenger Titan,2,1.7320508075688772,300i -> Avenger Titan
300i,Avenger Warlock,2,2.0,300i -> Avenger Warlock
300i,Ballista,2,2.449489742783178,300i -> Ballista
300i,Blade,2,2.0,300i -> Blade
300i,Buccaneer,2,2.0,300i -> Buccaneer
300i,C1 Spirit,2,2.449489742783178,300i -> C1 Spirit
300i,C2 Hercules,2,2.449489742783178,300i -> C2 Hercules
300i,C8 Pisces,2,2.516611478423583,300i -> C8 Pisces
300i,C8R Pisces,2,2.449489742783178,300i -> C8R Pisces
300i,C8X Pisces Expedition,2,2.516611478423583,300i -> C8X Pisces Expedition
300i,Carrack,2,2.581988897471611,300i -> Carrack
300i,Caterpillar,2,2.5495097567963922,300i -> Caterpillar
300i,Centurion,2,2.449489742783178,300i -> Centurion
300i,Constellation Andromeda,2,2.345207879911715,300i -> Constellation Andromeda
300i,Constellation Aquila,2,2.5495097567963922,300i -> Constellation Aquila
300i,Constellation Phoenix,2,2.5495097567963922,300i -> Constellation Phoenix
300i,Constellation Taurus,2,2.5495097567963922,300i -> Constellation Taurus
300i,Corsair,2,2.5495097567963922,300i -> Corsair
300i,Crucible,2,2.7838821814150108,300i -> Crucible
300i,CSV-SM,2,2.0,300i -> CSV-SM
300i,Cutlass Black,2,2.0816659994661326,300i -> Cutlass Black
300i,Cutlass Blue,2,2.516611478423583,300i -> Cutlass Blue
300i,Cutlass Red,2,2.449489742783178,300i -> Cutlass Red
300i,Cutlass Steel,2,2.516611478423583,300i -> Cutlass Steel
300i,Cutter,2,2.0,300i -> Cutter
300i,Cutter Rambler,2,2.0,300i -> Cutter Rambler
300i,Cutter Scout,2,2.0,300i -> Cutter Scout
300i,Cyclone,2,2.449489742783178,300i -> Cyclone
300i,Cyclone AA,2,2.449489742783178,300i -> Cyclone AA
300i,Cyclone MT,2,2.516611478423583,300i -> Cyclone MT
300i,Cyclone RC,2,2.449489742783178,300i -> Cyclone RC
300i,Cyclone RN,2,2.449489742783178,300i -> Cyclone RN
300i,Cyclone TR,2,2.516611478423583,300i -> Cyclone TR
300i,Defender,2,2.449489742783178,300i -> Defender
300i,Dragonfly,2,2.449489742783178,300i -> Dragonfly
300i,E1 Spirit,2,2.6457513110645907,300i -> E1 Spirit
300i,Eclipse,2,2.0,300i -> Eclipse
300i,Endeavor,2,2.756809750418044,300i -> Endeavor
300i,Expanse,2,2.23606797749979,300i -> Expanse
300i,F7A Hornet Mk I,2,2.0,300i -> F7A Hornet Mk I
300i,F7A Hornet Mk II,2,2.23606797749979,300i -> F7A Hornet Mk II
300i,F7C Hornet Mk I,2,1.7320508075688772,300i -> F7C Hornet Mk I
300i,F7C Hornet Mk II,2,2.0,300i -> F7C Hornet Mk II
300i,F7C-M Super Hornet,2,2.23606797749979,300i -> F7C-M Super Hornet
300i,F7C-R Hornet Tracker,2,1.7320508075688772,300i -> F7C-R Hornet Tracker
300i,F7C-R Hornet Tracker Mk II,2,2.0,300i -> F7C-R Hornet Tracker Mk II
300i,F7C-S Hornet Ghost,2,1.7320508075688772,300i -> F7C-S Hornet Ghost
300i,F7C-S Hornet Ghost Mk II,2,2.0,300i -> F7C-S Hornet Ghost Mk II
300i,F8C Lightning,2,2.0,300i -> F8C Lightning
300i,Freelancer,2,2.5495097567963922,300i -> Freelancer
300i,Freelancer DUR,2,2.5495097567963922,300i -> Freelancer DUR
300i,Freelancer MAX,2,2.5495097567963922,300i -> Freelancer MAX
300i,Freelancer MIS,2,2.5495097567963922,300i -> Freelancer MIS
300i,Fury,2,2.0,300i -> Fury
300i,Fury LX,2,2.0,300i -> Fury LX
300i,Fury MX,2,2.0,300i -> Fury MX
300i,G12,2,2.449489742783178,300i -> G12
300i,G12a,2,2.449489742783178,300i -> G12a
300i,G12r,2,2.449489742783178,300i -> G12r
300i,Galaxy,2,2.581988897471611,300i -> Galaxy
300i,Genesis,2,2.7838821814150108,300i -> Genesis
300i,Gladiator,2,2.449489742783178,300i -> Gladiator
300i,Gladius,2,2.0,300i -> Gladius
300i,Glaive,2,1.7320508075688772,300i -> Glaive
300i,Guardian,2,2.0,300i -> Guardian
300i,Guardian QI,2,2.0,300i -> Guardian QI
300i,Hammerhead,2,2.6034165586355513,300i -> Hammerhead
300i,Hawk,2,2.0,300i -> Hawk
300i,Herald,2,2.0,300i -> Herald
300i,HoverQuad,2,2.0,300i -> HoverQuad
300i,Hull A,2,2.0,300i -> Hull A
300i,Hull B,2,2.23606797749979,300i -> Hull B
300i,Hull C,2,2.5495097567963922,300i -> Hull C
300i,Hull D,2,2.756809750418044,300i -> Hull D
300i,Hull E,2,2.756809750418044,300i -> Hull E
300i,Hurricane,2,2.449489742783178,300i -> Hurricane
300i,Idris-M,2,2.815771906346718,300i -> Idris-M
300i,Idris-P,2,2.815771906346718,300i -> Idris-P
300i,Intrepid,2,2.0,300i -> Intrepid
300i,Ironclad,2,2.7688746209726918,300i -> Ironclad
300i,Ironclad Assault,2,2.7688746209726918,300i -> Ironclad Assault
300i,Javelin,2,2.8240042492885875,300i -> Javelin
300i,Khartu-Al,2,2.0,300i -> Khartu-Al
300i,Kraken,2,2.792848008753788,300i -> Kraken
300i,Kraken Privateer,2,2.792848008753788,300i -> Kraken Privateer
300i,Legionnaire,2,2.6457513110645907,300i -> Legionnaire
300i,Liberator,2,2.6457513110645907,300i -> Liberator
300i,Lynx,2,2.449489742783178,300i -> Lynx
300i,M2 Hercules,2,2.516611478423583,300i -> M2 Hercules
300i,M50,2,1.4142135623730951,300i -> M50
300i,Mantis,2,2.0,300i -> Mantis
300i,Merchantman,2,2.7838821814150108,300i -> Merchantman
300i,Mercury,2,2.516611478423583,300i -> Mercury
300i,MOLE,2,2.5495097567963922,300i -> MOLE
300i,MPUV Cargo,2,2.0,300i -> MPUV Cargo
300i,MPUV Personnel,2,2.0,300i -> MPUV Personnel
300i,MPUV Tractor,2,2.0,300i -> MPUV Tractor
300i,Mule,2,2.0,300i -> Mule
300i,Mustang Alpha,2,1.4142135623730951,300i -> Mustang Alpha
300i,Mustang Beta,2,1.7320508075688772,300i -> Mustang Beta
300i,Mustang Delta,2,1.7320508075688772,300i -> Mustang Delta
300i,Mustang Gamma,2,1.7320508075688772,300i -> Mustang Gamma
300i,Mustang Omega,2,1.7320508075688772,300i -> Mustang Omega
300i,Nautilus,2,2.7838821814150108,300i -> Nautilus
300i,Nomad,2,1.7320508075688772,300i -> Nomad
300i,Nova,2,2.516611478423583,300i -> Nova
300i,Nox,2,2.0,300i -> Nox
300i,Odyssey,2,2.23606797749979,300i -> Odyssey
300i,Orion,2,2.7774602993176543,300i -> Orion
300i,P-52 Merlin,2,2.0,300i -> P-52 Merlin
300i,P-72 Archimedes,2,2.0,300i -> P-72 Archimedes
300i,Paladin,2,2.7386127875258306,300i -> Paladin
300i,Perseus,2,2.7688746209726918,300i -> Perseus
300i,Pioneer,2,2.598076211353316,300i -> Pioneer
300i,Polaris,2,2.614064523559687,300i -> Polaris
300i,Prospector,2,2.0,300i -> Prospector
300i,Prowler,2,2.449489742783178,300i -> Prowler
300i,PTV,2,2.449489742783178,300i -> PTV
300i,Pulse,2,2.0,300i -> Pulse
300i,Pulse LX,2,2.0,300i -> Pulse LX
300i,RAFT,2,2.449489742783178,300i -> RAFT
300i,Railen,2,2.7386127875258306,300i -> Railen
300i,Ranger CV,2,2.23606797749979,300i -> Ranger CV
300i,Ranger RC,2,2.23606797749979,300i -> Ranger RC
300i,Ranger TR,2,2.23606797749979,300i -> Ranger TR
300i,Razor,2,2.0,300i -> Razor
300i,Razor EX,2,2.0,300i -> Razor EX
300i,Razor LX,2,2.0,300i -> Razor LX
300i,Reclaimer,2,2.569046515733026,300i -> Reclaimer
300i,Redeemer,2,2.5495097567963922,300i -> Redeemer
300i,Reliant Kore,2,2.23606797749979,300i -> Reliant Kore
300i,Reliant Mako,2,2.449489742783178,300i -> Reliant Mako
300i,Reliant Sen,2,2.449489742783178,300i -> Reliant Sen
300i,Reliant Tana,2,2.449489742783178,300i -> Reliant Tana
300i,Retaliator,2,2.591193878173865,300i -> Retaliator
300i,ROC,2,2.0,300i -> ROC
300i,ROC-DS,2,2.449489742783178,300i -> ROC-DS
300i,Sabre,2,2.0,300i -> Sabre
300i,Sabre Firebird,2,2.0,300i -> Sabre Firebird
300i,Sabre Peregrine,2,2.0,300i -> Sabre Peregrine
300i,Sabre Raven,2,2.0,300i -> Sabre Raven
300i,San'tok.yāi,2,2.0,300i -> San'tok.yāi
300i,Scorpius,2,2.449489742783178,300i -> Scorpius
300i,Scorpius Antares,2,2.449489742783178,300i -> Scorpius Antares
300i,Scythe,2,2.0,300i -> Scythe
300i,Spartan,2,2.0,300i -> Spartan
300i,SRV,2,2.0,300i -> SRV
300i,Starfarer,2,2.591193878173865,300i -> Starfarer
300i,Starfarer Gemini,2,2.581988897471611,300i -> Starfarer Gemini
300i,Starlancer MAX,2,2.5495097567963922,300i -> Starlancer MAX
300i,Starlancer TAC,2,2.7688746209726918,300i -> Starlancer TAC
300i,Storm,2,2.0,300i -> Storm
300i,Storm AA,2,2.0,300i -> Storm AA
300i,STV,2,2.449489742783178,300i -> STV
300i,Talon,2,2.0,300i -> Talon
300i,Ursa,2,2.516611478423583,300i -> Ursa
300i,Talon Shrike,2,2.0,300i -> Talon Shrike
300i,Terrapin,2,2.0,300i -> Terrapin
300i,Terrapin Medic,2,2.0,300i -> Terrapin Medic
300i,Ursa,2,2.516611478423583,300i -> Ursa
300i,Ursa Medivac,2,2.516611478423583,300i -> Ursa Medivac
300i,Valkyrie,2,2.569046515733026,300i -> Valkyrie
300i,Vanguard Harbinger,2,2.449489742783178,300i -> Vanguard Harbinger
300i,Vanguard Hoplite,2,2.449489742783178,300i -> Vanguard Hoplite
300i,Vanguard Sentinel,2,2.449489742783178,300i -> Vanguard Sentinel
300i,Vanguard Warden,2,2.449489742783178,300i -> Vanguard Warden
300i,Vulcan,2,2.516611478423583,300i -> Vulcan
300i,Vulture,2,2.0,300i -> Vulture
300i,X1,2,1.7320508075688772,300i -> X1
300i,X1 Force,2,1.7320508075688772,300i -> X1 Force
300i,X1 Velocity,2,1.7320508075688772,300i -> X1 Velocity
300i,Zeus CL Mk II,2,2.516611478423583,300i -> Zeus CL Mk II
300i,Zeus ES Mk II,2,2.516611478423583,300i -> Zeus ES Mk II
315p,100i,2,1.7320508075688772,315p -> 100i
315p,125a,2,1.7320508075688772,315p -> 125a
315p,135c,2,1.7320508075688772,315p -> 135c
315p,300i,2,1.4142135623730951,315p -> 300i
315p,315p,1,0.0,315p
315p,325a,2,1.4142135623730951,315p -> 325a
315p,350r,2,1.4142135623730951,315p -> 350r
315p,400i,2,2.0816659994661326,315p -> 400i
315p,600i Explorer,2,2.1447610589527217,315p -> 600i Explorer
315p,600i Touring,2,2.1447610589527217,315p -> 600i Touring
315p,85X,2,2.0,315p -> 85X
315p,890 Jump,2,2.179449471770337,315p -> 890 Jump
315p,A1 Spirit,2,2.449489742783178,315p -> A1 Spirit
315p,A2 Hercules,2,2.598076211353316,315p -> A2 Hercules
315p,Apollo Medivac,2,2.6457513110645907,315p -> Apollo Medivac
315p,Apollo Triage,2,2.6457513110645907,315p -> Apollo Triage
315p,Ares Star Fighter Inferno,2,2.0,315p -> Ares Star Fighter Inferno
315p,Ares Star Fighter Ion,2,2.0,315p -> Ares Star Fighter Ion
315p,Arrastra,2,2.756809750418044,315p -> Arrastra
315p,Arrow,2,2.0,315p -> Arrow
315p,ATLS,2,2.0,315p -> ATLS
315p,Aurora CL,2,1.7320508075688772,315p -> Aurora CL
315p,Aurora ES,2,1.7320508075688772,315p -> Aurora ES
315p,Aurora LN,2,1.7320508075688772,315p -> Aurora LN
315p,Aurora LX,2,1.0,315p -> Aurora LX
315p,Aurora MR,2,1.7320508075688772,315p -> Aurora MR
315p,Avenger Stalker,2,2.0,315p -> Avenger Stalker
315p,Avenger Titan,2,1.7320508075688772,315p -> Avenger Titan
315p,Avenger Warlock,2,2.0,315p -> Avenger Warlock
315p,Ballista,2,2.449489742783178,315p -> Ballista
315p,Blade,2,2.0,315p -> Blade
315p,Buccaneer,2,2.0,315p -> Buccaneer
315p,C1 Spirit,2,2.449489742783178,315p -> C1 Spirit
315p,C2 Hercules,2,2.449489742783178,315p -> C2 Hercules
315p,C8 Pisces,2,2.309401076758503,315p -> C8 Pisces
315p,C8R Pisces,2,2.449489742783178,315p -> C8R Pisces
315p,C8X Pisces Expedition,2,2.309401076758503,315p -> C8X Pisces Expedition
315p,Carrack,2,2.3804761428476167,315p -> Carrack
315p,Caterpillar,2,2.5495097567963922,315p -> Caterpillar
315p,Centurion,2,2.449489742783178,315p -> Centurion
315p,Constellation Andromeda,2,2.5495097567963922,315p -> Constellation Andromeda
315p,Constellation Aquila,2,2.345207879911715,315p -> Constellation Aquila
315p,Constellation Phoenix,2,2.345207879911715,315p -> Constellation Phoenix
315p,Constellation Taurus,2,2.5495097567963922,315p -> Constellation Taurus
315p,Corsair,2,2.345207879911715,315p -> Corsair
315p,Crucible,2,2.7838821814150108,315p -> Crucible
315p,CSV-SM,2,2.0,315p -> CSV-SM
315p,Cutlass Black,2,2.309401076758503,315p -> Cutlass Black
315p,Cutlass Blue,2,2.516611478423583,315p -> Cutlass Blue
315p,Cutlass Red,2,2.449489742783178,315p -> Cutlass Red
315p,Cutlass Steel,2,2.516611478423583,315p -> Cutlass Steel
315p,Cutter,2,2.0,315p -> Cutter
315p,Cutter Rambler,2,1.7320508075688772,315p -> Cutter Rambler
315p,Cutter Scout,2,1.7320508075688772,315p -> Cutter Scout
315p,Cyclone,2,2.449489742783178,315p -> Cyclone
315p,Cyclone AA,2,2.449489742783178,315p -> Cyclone AA
315p,Cyclone MT,2,2.516611478423583,315p -> Cyclone MT
315p,Cyclone RC,2,2.449489742783178,315p -> Cyclone RC
315p,Cyclone RN,2,2.449489742783178,315p -> Cyclone RN
315p,Cyclone TR,2,2.516611478423583,315p -> Cyclone TR
315p,Defender,2,2.449489742783178,315p -> Defender
315p,Dragonfly,2,2.449489742783178,315p -> Dragonfly
315p,E1 Spirit,2,2.6457513110645907,315p -> E1 Spirit
315p,Eclipse,2,2.0,315p -> Eclipse
315p,Endeavor,2,2.756809750418044,315p -> Endeavor
315p,Expanse,2,2.23606797749979,315p -> Expanse
315p,F7A Hornet Mk I,2,2.0,315p -> F7A Hornet Mk I
315p,F7A Hornet Mk II,2,2.23606797749979,315p -> F7A Hornet Mk II
315p,F7C Hornet Mk I,2,1.7320508075688772,315p -> F7C Hornet Mk I
315p,F7C Hornet Mk II,2,2.0,315p -> F7C Hornet Mk II
315p,F7C-M Super Hornet,2,2.23606797749979,315p -> F7C-M Super Hornet
315p,F7C-R Hornet Tracker,2,1.4142135623730951,315p -> F7C-R Hornet Tracker
315p,F7C-R Hornet Tracker Mk II,2,1.7320508075688772,315p -> F7C-R Hornet Tracker Mk II
315p,F7C-S Hornet Ghost,2,1.7320508075688772,315p -> F7C-S Hornet Ghost
315p,F7C-S Hornet Ghost Mk II,2,2.0,315p -> F7C-S Hornet Ghost Mk II
315p,F8C Lightning,2,2.0,315p -> F8C Lightning
315p,Freelancer,2,2.5495097567963922,315p -> Freelancer
315p,Freelancer DUR,2,2.345207879911715,315p -> Freelancer DUR
315p,Freelancer MAX,2,2.5495097567963922,315p -> Freelancer MAX
315p,Freelancer MIS,2,2.5495097567963922,315p -> Freelancer MIS
315p,Fury,2,2.0,315p -> Fury
315p,Fury LX,2,2.0,315p -> Fury LX
315p,Fury MX,2,2.0,315p -> Fury MX
315p,G12,2,2.449489742783178,315p -> G12
315p,G12a,2,2.449489742783178,315p -> G12a
315p,G12r,2,2.449489742783178,315p -> G12r
315p,Galaxy,2,2.7688746209726918,315p -> Galaxy
315p,Genesis,2,2.7838821814150108,315p -> Genesis
315p,Gladiator,2,2.449489742783178,315p -> Gladiator
315p,Gladius,2,2.0,315p -> Gladius
315p,Glaive,2,1.7320508075688772,315p -> Glaive
315p,Guardian,2,2.0,315p -> Guardian
315p,Guardian QI,2,2.0,315p -> Guardian QI
315p,Hammerhead,2,2.6034165586355513,315p -> Hammerhead
315p,Hawk,2,2.0,315p -> Hawk
315p,Herald,2,2.0,315p -> Herald
315p,HoverQuad,2,2.0,315p -> HoverQuad
315p,Hull A,2,2.0,315p -> Hull A
315p,Hull B,2,2.23606797749979,315p -> Hull B
315p,Hull C,2,2.5495097567963922,315p -> Hull C
315p,Hull D,2,2.756809750418044,315p -> Hull D
315p,Hull E,2,2.756809750418044,315p -> Hull E
315p,Hurricane,2,2.449489742783178,315p -> Hurricane
315p,Idris-M,2,2.815771906346718,315p -> Idris-M
315p,Idris-P,2,2.815771906346718,315p -> Idris-P
